file,bars_ext,bars_int,match_rate,head3_ext,head3_int
191_rock_115_fill_4-4_56.stage2.json,0,0,1.0000,,
191_rock_115_fill_4-4_57.stage2.json,0,0,1.0000,,
191_rock_115_fill_4-4_58.stage2.json,0,0,1.0000,,
191_rock_115_fill_4-4_6.stage2.json,0,0,1.0000,,
191_rock_115_fill_4-4_8.stage2.json,0,0,1.0000,,
192-v1.stage2.json,0,67,0.0000,,C:maj|A:min|A:min7
192-v2.stage2.json,0,67,0.0000,,C:maj|A:min|A:min7
192-v3.stage2.json,0,67,0.0000,,C:maj|A:min|A:min7
194_rock_115_fill_4-4.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_1.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_10.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_11.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_12.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_13.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_14.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_15.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_16.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_17.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_18.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_19.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_2.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_21.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_22.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_23.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_24.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_25.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_26.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_28.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_3.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_31.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_32.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_33.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_34.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_35.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_36.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_37.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_4.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_41.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_42.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_43.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_44.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_5.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_51.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_52.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_53.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_54.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_55.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_56.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_57.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_58.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_6.stage2.json,0,0,1.0000,,
194_rock_115_fill_4-4_8.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_1.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_10.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_11.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_12.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_13.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_14.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_15.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_16.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_17.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_18.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_19.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_2.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_21.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_22.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_23.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_24.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_25.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_26.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_28.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_3.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_31.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_32.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_33.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_34.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_35.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_36.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_37.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_4.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_41.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_42.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_43.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_44.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_5.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_51.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_52.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_53.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_54.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_55.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_56.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_57.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_58.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_6.stage2.json,0,0,1.0000,,
195_reggae_78_fill_4-4_8.stage2.json,0,0,1.0000,,
196-v1.stage2.json,0,174,0.0000,,A#:maj|D#:maj|A#:maj
196-v2.stage2.json,0,172,0.0000,,A#:maj|D#:maj|A#:maj
196-v3.stage2.json,0,172,0.0000,,A#:maj|D#:maj|A#:maj
198-v1.stage2.json,0,189,0.0000,,D:maj|F:maj|G:maj
198-v2.stage2.json,0,192,0.0000,,D:maj|F:maj|G:min7
198-v3.stage2.json,0,192,0.0000,,D:maj|F:maj|G:min7
19_funk_108_beat_4-4.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_1.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_10.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_11.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_12.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_13.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_14.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_15.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_16.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_17.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_18.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_19.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_2.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_21.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_22.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_23.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_24.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_25.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_26.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_28.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_3.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_31.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_32.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_33.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_34.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_35.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_36.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_37.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_4.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_41.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_42.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_43.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_44.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_5.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_51.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_52.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_53.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_54.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_55.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_56.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_57.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_58.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_6.stage2.json,0,0,1.0000,,
19_funk_108_beat_4-4_8.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_1.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_10.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_11.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_12.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_13.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_14.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_15.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_16.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_17.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_18.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_19.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_2.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_21.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_22.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_23.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_24.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_25.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_26.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_28.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_3.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_31.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_32.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_33.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_34.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_35.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_36.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_37.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_4.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_41.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_42.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_43.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_44.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_5.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_51.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_52.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_53.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_54.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_55.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_56.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_57.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_58.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_6.stage2.json,0,0,1.0000,,
19_hiphop_100_fill_4-4_8.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_1.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_10.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_11.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_12.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_13.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_14.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_15.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_16.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_17.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_18.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_19.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_2.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_21.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_22.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_23.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_24.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_25.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_26.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_28.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_3.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_31.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_32.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_33.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_34.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_35.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_36.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_37.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_4.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_41.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_42.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_43.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_44.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_5.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_51.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_52.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_53.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_54.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_55.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_56.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_57.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_58.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_6.stage2.json,0,0,1.0000,,
19_jazz-funk_116_fill_4-4_8.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_1.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_10.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_11.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_12.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_13.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_14.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_15.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_16.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_17.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_18.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_19.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_2.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_21.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_22.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_23.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_24.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_25.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_26.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_28.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_3.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_31.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_32.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_33.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_34.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_35.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_36.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_37.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_4.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_41.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_42.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_43.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_44.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_5.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_51.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_52.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_53.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_54.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_55.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_56.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_57.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_58.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_6.stage2.json,0,0,1.0000,,
19_jazz_120_beat_4-4_8.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_1.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_10.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_11.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_12.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_13.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_14.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_15.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_16.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_17.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_18.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_19.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_2.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_21.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_22.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_23.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_24.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_25.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_26.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_28.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_3.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_31.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_32.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_33.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_34.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_35.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_36.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_37.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_4.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_41.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_42.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_43.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_44.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_5.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_51.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_52.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_53.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_54.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_55.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_56.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_57.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_58.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_6.stage2.json,0,0,1.0000,,
19_latin-brazilian-ijexa_108_beat_4-4_8.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_1.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_10.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_11.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_12.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_13.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_14.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_15.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_16.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_17.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_18.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_19.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_2.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_21.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_22.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_23.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_24.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_25.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_26.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_28.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_3.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_31.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_32.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_33.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_34.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_35.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_36.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_37.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_4.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_41.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_42.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_43.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_44.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_5.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_51.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_52.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_53.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_54.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_55.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_56.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_57.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_58.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_6.stage2.json,0,0,1.0000,,
19_middleeastern_126_beat_4-4_8.stage2.json,0,0,1.0000,,
19_neworleans-funk_90_beat_4-4.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_1.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_10.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_11.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_12.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_13.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_14.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_15.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_16.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_17.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_18.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_19.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_2.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_21.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_22.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_23.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_24.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_25.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_26.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_28.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_3.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_31.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_32.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_33.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_34.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_35.stage2.json,0,0,1.0000,,
19_rock_118_fill_4-4_36.stage2.json,0,0,1.0000,,
